Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Customer_Name,City,State,Country,Customer_Segment,Order_ID,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Ship_Mode,Ship_Date
140.74,0.01,39,-92.29,3.97,0.56,ALLEN GOLDEN,Mysore,Karnataka,India,CONSUMER,22434,29/8/2012,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,31/8/2012
18.7,0.1,3,-14.69,5.83,0.36,ALLEN GOLDEN,Mysore,Karnataka,India,CONSUMER,22434,29/8/2012,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,31/8/2012
304.98,0.08,27,2.73,5.63,0.4,ERIN CREIGHTON,Mysore,Karnataka,India,CORPORATE,22849,14/2/2011,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,15/2/2011
104.24,0,34,10.59,1.34,0.45,ERIN CREIGHTON,Mysore,Karnataka,India,CORPORATE,22849,14/2/2011,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,EXPRESS AIR,16/2/2011
198.13,0.01,27,-219.92,9.69,0.83,ERIN CREIGHTON,Mysore,Karnataka,India,CORPORATE,22849,14/2/2011,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,16/2/2011
4366.348,0.05,25,940.57,3,0.58,ERIN CREIGHTON,Mysore,Karnataka,India,CORPORATE,22849,14/2/2011,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,16/2/2011
10123.02,0.07,49,457.81,68.02,0.58,BARRY FRENCH,Kolkatta,West Bengal,India,CONSUMER,293,1/10/2012,HIGH,OFFICE SUPPLIES,APPLIANCES,DELIVERY TRUCK,2/10/2012
59.03,0.1,13,26.92,0.5,0.38,CARLOS SOLTERO,Kolkatta,West Bengal,India,CONSUMER,1412,12/3/2010,NOT SPECIFIED,OFFICE SUPPLIES,LABELS,EXPRESS AIR,14/3/2010
440.92,0.05,22,-65.18,10.49,0.49,JULIA WEST,Mumbai,Maharashtra,India,SMALL BUSINESS,25318,19/11/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,EXPRESS AIR,21/11/2011
476.06,0.04,33,-120.48,9.37,0.56,MELANIE PAGE,Mysore,Karnataka,India,CORPORATE,22881,6/4/2010,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,7/4/2010
1756.11,0.1,29,-888.07,35,0.8,MIKE CAUDLE,Mysore,Karnataka,India,CORPORATE,22950,21/12/2011,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,28/12/2011
1136.47,0.1,10,323.32,9.07,0.35,ERIN ASHBROOK,Mysore,Karnataka,India,CONSUMER,23008,9/10/2009,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EXPRESS AIR,11/10/2009
325.81,0.02,2,-522.78,6.5,0.74,ERIN ASHBROOK,Mysore,Karnataka,India,CONSUMER,23008,9/10/2009,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,11/10/2009
608.29,0.02,48,-39.27,5.81,0.6,NARESJ PATEL,Mysore,Karnataka,India,SMALL BUSINESS,23202,30/7/2011,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,1/8/2011
307.42,0.05,39,104.09,1.69,0.38,NARESJ PATEL,Mysore,Karnataka,India,SMALL BUSINESS,23202,30/7/2011,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,1/8/2011
1009.8,0.07,45,352.64,1.99,0.46,ERIN ASHBROOK,Mysore,Karnataka,India,CONSUMER,23426,16/2/2011,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,18/2/2011
29.71,0.09,12,-23.17,1.92,0.82,ERIN ASHBROOK,Mysore,Karnataka,India,CONSUMER,23426,16/2/2011,CRITICAL,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",REGULAR AIR,17/2/2011
4587.926,0.1,30,687.41,4.2,0.6,ARTHUR WIEDIGER,Mysore,Karnataka,India,CORPORATE,23649,5/9/2012,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,8/9/2012
4541.924,0.01,42,1222.14,8.08,0.57,ARTHUR WIEDIGER,Mysore,Karnataka,India,CORPORATE,23649,5/9/2012,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,6/9/2012
6163.52,0.02,26,755.95,28.66,0.72,NARESJ PATEL,Mysore,Karnataka,India,SMALL BUSINESS,23748,10/8/2012,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,DELIVERY TRUCK,12/8/2012
1278.6465,0.01,7,-396.17,4.2,0.59,DARREN BUDD,Mysore,Karnataka,India,HOME OFFICE,23847,9/11/2012,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,11/11/2012
4343.51,0.09,3,-3755.03,29.7,0.57,DON JONES,Mumbai,Maharashtra,India,CORPORATE,25377,26/11/2012,LOW,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,3/12/2012
66.63,0,5,-16.92,4.98,0.58,CYNTHIA ARNTZEN,Mysore,Karnataka,India,HOME OFFICE,23971,21/11/2009,CRITICAL,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,24/11/2009
345.19,0.1,12,111.59,1.49,0.37,ED LUDWIG,Mysore,Karnataka,India,CONSUMER,24135,22/1/2010,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,24/1/2010
13.44,0.08,2,-8.88,5.17,0.4,NAT CARROLL,Mysore,Karnataka,India,HOME OFFICE,24196,30/7/2010,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,31/7/2010
1049.49,0.05,24,-5.41,16.36,0.55,NAT CARROLL,Mysore,Karnataka,India,HOME OFFICE,24196,30/7/2010,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,1/8/2010
2354.4,0,41,246.54,6.55,0.68,DAVID SMITH,Mysore,Karnataka,India,SMALL BUSINESS,24197,3/2/2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,10/2/2010
35.6405,0.05,2,-110.4,1.25,0.83,DAVID SMITH,Mysore,Karnataka,India,SMALL BUSINESS,24197,3/2/2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,10/2/2010
127.56,0.03,22,-60.72,5.63,0.39,DUANE HUFFMAN,Mysore,Karnataka,India,CONSUMER,24519,11/6/2011,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,12/6/2011
81.58,0.04,7,-7.78,3.37,0.57,EDWARD NAZZAL,Mysore,Karnataka,India,HOME OFFICE,24546,26/3/2012,CRITICAL,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",REGULAR AIR,27/3/2012
13921.6,0.02,45,5183.04,24.49,0.52,EDWARD NAZZAL,Mysore,Karnataka,India,SMALL BUSINESS,24579,18/11/2012,HIGH,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,19/11/2012
467.5,0.08,40,-33.34,4.98,0.58,EDWARD NAZZAL,Mysore,Karnataka,India,SMALL BUSINESS,24579,18/11/2012,HIGH,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,20/11/2012
593.32,0.03,29,28.99,4,0.6,MIKE PELLETIER,Mumbai,Maharashtra,India,CORPORATE,25634,29/7/2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,1/8/2010
38.56,0.03,8,4.08,1.49,0.35,GEORGE ASHBROOK,Mysore,Karnataka,India,CONSUMER,24581,9/4/2010,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,10/4/2010
22.06,0.05,3,-15.6,7.44,0.36,JONATHAN HOWELL,Mysore,Karnataka,India,CONSUMER,24710,30/9/2010,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,4/10/2010
1760.35,0.01,48,-17.08,7.53,0.76,CYNTHIA ARNTZEN,Mysore,Karnataka,India,SMALL BUSINESS,24960,27/1/2011,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,28/1/2011
1436.94,0,37,639.66,5.08,0.38,CYNTHIA ARNTZEN,Mysore,Karnataka,India,SMALL BUSINESS,24960,27/1/2011,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,28/1/2011
5797.68,0.04,35,1366.57,4.2,0.59,CYNTHIA ARNTZEN,Mysore,Karnataka,India,SMALL BUSINESS,24960,27/1/2011,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,28/1/2011
125.8,0.03,18,-35.98,5.87,0.37,CYNTHIA ARNTZEN,Mysore,Karnataka,India,SMALL BUSINESS,24960,27/1/2011,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,29/1/2011
941.13,0.1,20,344.95,7.23,0.37,NOAH CHILDS,Mysore,Karnataka,India,HOME OFFICE,25061,18/12/2011,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,20/12/2011
693.06,0.06,18,148.3,9.83,0.4,BRIAN STUGART,Mysore,Karnataka,India,CONSUMER,25095,25/1/2011,LOW,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,30/1/2011
4475.03,0.08,41,-167.83,56.14,0.4,BRIAN STUGART,Mysore,Karnataka,India,CONSUMER,25095,25/1/2011,LOW,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,25/1/2011
299.68,0.06,35,-29.36,5.6,0.36,CHRISTINE PHAN,Mysore,Karnataka,India,SMALL BUSINESS,25254,17/9/2010,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,19/9/2010
257.46,0.09,37,-18.66,4.23,0.39,MATT HAGELSTEIN,Mysore,Karnataka,India,HOME OFFICE,25542,30/12/2012,LOW,OFFICE SUPPLIES,PAPER,EXPRESS AIR,30/12/2012
626.07,0.03,26,185.32,6.71,0.35,MIKE PELLETIER,Mumbai,Maharashtra,India,CORPORATE,25634,29/7/2010,NOT SPECIFIED,OFFICE SUPPLIES,ENVELOPES,EXPRESS AIR,30/7/2010
311.21,0.09,27,-14.03,6.47,0.38,FRANK CARLISLE,Mysore,Karnataka,India,SMALL BUSINESS,25569,9/7/2012,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,11/7/2012
340.6885,0,18,-10.85,4.81,0.58,GEORGE BELL,Mysore,Karnataka,India,CORPORATE,25863,22/4/2011,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,24/4/2011
709.91,0.09,37,-93.43,12.79,0.39,CANDACE MCMAHON,Mysore,Karnataka,India,CORPORATE,25895,17/4/2012,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,20/4/2012
365.24,0.09,44,-163.13,8.29,0.38,EDWARD NAZZAL,Mysore,Karnataka,India,HOME OFFICE,26050,16/6/2011,HIGH,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,17/6/2011
99.36,0,18,-51.2,5.68,0.36,GEORGE BELL,Mysore,Karnataka,India,CORPORATE,26145,4/7/2011,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,8/7/2011
510.15,0.04,49,-362.11,12.52,0.57,GEORGE BELL,Mysore,Karnataka,India,CORPORATE,26145,4/7/2011,LOW,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,4/7/2011
735.09,0.1,27,153.5,7.87,0.54,GEORGE BELL,Mysore,Karnataka,India,CORPORATE,26145,4/7/2011,LOW,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,6/7/2011
211.7435,0.04,7,-33.31,1.25,0.36,EDWARD NAZZAL,Mysore,Karnataka,India,HOME OFFICE,26279,30/7/2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,1/8/2009
167.46,0.09,40,-134.3,5.41,0.35,EDWARD BECKER,Mysore,Karnataka,India,HOME OFFICE,26406,12/4/2011,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,15/4/2011
141.7,0.02,33,-103.21,5.26,0.38,CANDACE MCMAHON,Mysore,Karnataka,India,CORPORATE,26535,20/3/2012,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,22/3/2012
557.23,0.09,24,-42.99,12.98,0.39,EUGENE BARCHAS,Mumbai,Maharashtra,India,HOME OFFICE,25733,12/5/2012,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,17/5/2012
1772.2245,0.02,31,390.86,4.99,0.57,RUBEN AUSMAN,Mysore,Karnataka,India,CORPORATE,26661,19/12/2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,20/12/2012
396.04,0.08,13,230.02,3.92,0.44,NARESJ PATEL,Mysore,Karnataka,India,SMALL BUSINESS,26855,15/3/2009,HIGH,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,16/3/2009
167.41,0.05,38,-161.57,6.72,0.4,PATRICK BZOSTEK,Mysore,Karnataka,India,CONSUMER,27047,22/11/2010,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,23/11/2010
14240.76,0.06,25,3128.69,24.49,0.5,PATRICK BZOSTEK,Mysore,Karnataka,India,CONSUMER,27047,22/11/2010,HIGH,TECHNOLOGY,COPIERS AND FAX,REGULAR AIR,23/11/2010
1612.93,0,11,321.25,13.99,0.37,FRANK CARLISLE,Mysore,Karnataka,India,SMALL BUSINESS,27077,15/3/2010,CRITICAL,TECHNOLOGY,OFFICE MACHINES,REGULAR AIR,17/3/2010
393.31,0.04,20,84.3,5.86,0.38,ALAN HWANG,Mysore,Karnataka,India,SMALL BUSINESS,27236,2/3/2010,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,3/3/2010
845.7,0.02,20,221.6,1.99,0.54,DARREN BUDD,Mysore,Karnataka,India,CORPORATE,27589,15/9/2011,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,17/9/2011
467,0.04,25,69.97,8.99,0.47,DARREN BUDD,Mysore,Karnataka,India,CORPORATE,27589,15/9/2011,MEDIUM,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,16/9/2011
64.43,0.07,36,-18.64,1.49,0.66,DARREN BUDD,Mysore,Karnataka,India,CORPORATE,27589,15/9/2011,MEDIUM,FURNITURE,TABLES,REGULAR AIR,16/9/2011
37.8,0.06,7,-18.31,4.7,0.38,DAVE HALLSTEN,Mysore,Karnataka,India,HOME OFFICE,27681,24/11/2010,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,25/11/2010
183.28,0.04,30,33.88,1.17,0.56,DAVE HALLSTEN,Mysore,Karnataka,India,HOME OFFICE,27681,24/11/2010,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,26/11/2010
7834.77,0.04,37,297.79,64.2,0.59,DAN LAWERA,Mysore,Karnataka,India,CORPORATE,28033,14/9/2010,HIGH,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,16/9/2010
2826.9,0.07,16,337.29,26.2,0.59,DAN LAWERA,Mysore,Karnataka,India,CORPORATE,28033,14/9/2010,HIGH,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,16/9/2010
261.88,0.08,7,-59.2,1.99,0.54,ANN CHONG,Mumbai,Maharashtra,India,CORPORATE,25767,3/3/2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,3/3/2012
127.56,0.01,18,-57.11,4.07,0.66,DAN LAWERA,Mysore,Karnataka,India,CORPORATE,28033,14/9/2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,17/9/2010
385.99,0.09,48,-40.72,3.5,0.58,EDWARD NAZZAL,Mysore,Karnataka,India,SMALL BUSINESS,28324,7/8/2011,HIGH,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,9/8/2011
25.52,0.07,4,-1.99,1.49,0.39,BILL STEWART,Mysore,Karnataka,India,CORPORATE,28805,2/4/2011,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,4/4/2011
487.5,0.05,46,-25.88,4.68,0.59,BILL STEWART,Mysore,Karnataka,India,CORPORATE,28805,2/4/2011,MEDIUM,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",REGULAR AIR,4/4/2011
97.93,0.07,14,-616.81,49,0.59,BILL STEWART,Mysore,Karnataka,India,CORPORATE,28805,2/4/2011,MEDIUM,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,4/4/2011
877.47,0.07,14,151.24,19.99,0.38,ED LUDWIG,Mysore,Karnataka,India,CONSUMER,28897,24/8/2009,MEDIUM,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,26/8/2009
146.15,0.02,35,-180.26,6.89,0.6,ED LUDWIG,Mysore,Karnataka,India,CONSUMER,28897,24/8/2009,MEDIUM,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,26/8/2009
269.57,0,24,33.47,5.4,0.51,GARY MITCHUM,Mysore,Karnataka,India,CONSUMER,28932,21/7/2010,LOW,FURNITURE,OFFICE FURNISHINGS,EXPRESS AIR,21/7/2010
98.94,0.1,18,-12.59,2.27,0.56,GARY MITCHUM,Mysore,Karnataka,India,CONSUMER,28932,21/7/2010,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,28/7/2010
203.4,0.04,29,24.59,2.35,0.47,NAT CARROLL,Mysore,Karnataka,India,HOME OFFICE,29219,10/4/2009,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,11/4/2009
4186.53,0.04,35,1929.58,7.11,0.36,LINDA CAZAMIAS,Mysore,Karnataka,India,CORPORATE,29410,17/9/2009,CRITICAL,TECHNOLOGY,OFFICE MACHINES,REGULAR AIR,17/9/2009
6057.27,0,36,1585.5,4.2,0.6,LINDA CAZAMIAS,Mysore,Karnataka,India,CORPORATE,29410,17/9/2009,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,19/9/2009
542.24,0.02,33,268.53,1.39,0.38,NARESJ PATEL,Mysore,Karnataka,India,CORPORATE,29411,6/4/2012,HIGH,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,7/4/2012
67.87,0.07,29,-112.54,5,0.55,NARESJ PATEL,Mysore,Karnataka,India,CORPORATE,29411,6/4/2012,HIGH,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,7/4/2012
593.73,0.04,15,108.01,13.26,0.36,ANN CHONG,Mumbai,Maharashtra,India,CORPORATE,25767,3/3/2012,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,4/3/2012
15174.95,0.02,38,7251.92,48.26,0.36,NARESJ PATEL,Mysore,Karnataka,India,CORPORATE,29411,6/4/2012,HIGH,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,6/4/2012
1084.12,0.04,45,294.43,6.3,0.38,NARESJ PATEL,Mysore,Karnataka,India,CORPORATE,29411,6/4/2012,HIGH,TECHNOLOGY,OFFICE MACHINES,REGULAR AIR,6/4/2012
235.12,0.09,49,-29.62,3.05,0.52,GARY ZANDUSKY,Mysore,Karnataka,India,HOME OFFICE,29475,22/2/2010,HIGH,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,24/2/2010
1814.82,0,2,-1128.66,44.55,0.62,GARY ZANDUSKY,Mysore,Karnataka,India,HOME OFFICE,29475,22/2/2010,HIGH,FURNITURE,BOOKCASES,DELIVERY TRUCK,25/2/2010
318.56,0.08,30,-30.97,4.5,0.59,JONI SUNDARESAM,Mysore,Karnataka,India,HOME OFFICE,29537,19/9/2012,LOW,OFFICE SUPPLIES,APPLIANCES,EXPRESS AIR,28/9/2012
1511.7,0.02,43,221.63,7.73,0.59,DUANE HUFFMAN,Mysore,Karnataka,India,CONSUMER,29671,22/3/2010,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,23/3/2010
7286.65,0.03,43,474.89,35.02,0.72,THERESA COYNE,Mysore,Karnataka,India,HOME OFFICE,29895,20/10/2010,MEDIUM,FURNITURE,BOOKCASES,DELIVERY TRUCK,21/10/2010
30.38,0.08,15,-59.18,4.79,0.37,GEORGE BELL,Mysore,Karnataka,India,CORPORATE,30308,21/3/2010,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,22/3/2010
121.19,0.09,30,-152.13,7.01,0.37,DAVE HALLSTEN,Mysore,Karnataka,India,CORPORATE,30436,7/7/2012,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EXPRESS AIR,12/7/2012
48.01,0.1,21,-6.85,1.12,0.58,CYNTHIA ARNTZEN,Mysore,Karnataka,India,SMALL BUSINESS,30820,9/4/2011,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,EXPRESS AIR,10/4/2011
120.77,0.03,49,19.86,1.02,0.38,CHARLES MCCROSSIN,Mumbai,Maharashtra,India,CORPORATE,26023,20/8/2010,HIGH,OFFICE SUPPLIES,RUBBER BANDS,REGULAR AIR,21/8/2010
3900.531,0.08,42,1144.63,2.5,0.57,ERIN CREIGHTON,Mysore,Karnataka,India,CORPORATE,31046,7/2/2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,8/2/2011
248.42,0.02,35,-58.81,4.42,0.58,ERIN CREIGHTON,Mysore,Karnataka,India,CORPORATE,31046,7/2/2011,CRITICAL,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",REGULAR AIR,10/2/2011
109.78,0.06,31,43.77,0.5,0.37,DUANE HUFFMAN,Mysore,Karnataka,India,CONSUMER,31301,18/10/2010,LOW,OFFICE SUPPLIES,LABELS,REGULAR AIR,20/10/2010
191.43,0.06,20,39.5,2.99,0.39,GARY HANSEN,Mysore,Karnataka,India,CONSUMER,31495,4/8/2010,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EXPRESS AIR,8/8/2010
1234.85,0.03,34,212.2,8.22,0.57,GARY HANSEN,Mysore,Karnataka,India,CONSUMER,31495,4/8/2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,11/8/2010
105.85,0.1,17,-44.86,2.74,0.71,JONI SUNDARESAM,Mysore,Karnataka,India,HOME OFFICE,31523,8/3/2012,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,10/3/2012
179.33,0,19,-58.76,8.29,0.38,JONI SUNDARESAM,Mysore,Karnataka,India,HOME OFFICE,31523,8/3/2012,LOW,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,13/3/2012
378.08,0,17,70.48,1.99,0.43,ALAN HWANG,Mysore,Karnataka,India,CORPORATE,31552,11/11/2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,14/11/2012
731.71,0,24,175.82,1.99,0.5,ALAN HWANG,Mysore,Karnataka,India,CORPORATE,31552,11/11/2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,12/11/2012
285.06,0.08,34,-211.54,10.16,0.59,DUANE HUFFMAN,Mysore,Karnataka,India,CONSUMER,31877,29/6/2009,MEDIUM,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,29/6/2009
795.74,0,22,-127.39,19.19,0.58,ANNIE CYPRUS,Mumbai,Maharashtra,India,HOME OFFICE,26051,27/6/2010,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,29/6/2010
311.66,0.04,37,-63.81,6.19,0.38,EDWARD BECKER,Mysore,Karnataka,India,HOME OFFICE,32037,16/2/2009,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,23/2/2009
9862.51,0.07,15,325.29,24.49,0.54,EDWARD BECKER,Mysore,Karnataka,India,HOME OFFICE,32037,16/2/2009,LOW,TECHNOLOGY,COPIERS AND FAX,REGULAR AIR,20/2/2009
126.62,0.03,34,44.8,0.71,0.39,DAVID SMITH,Mysore,Karnataka,India,SMALL BUSINESS,32131,27/12/2010,CRITICAL,OFFICE SUPPLIES,RUBBER BANDS,REGULAR AIR,29/12/2010
187.78,0.08,16,-21.82,5.99,0.36,MAGDELENE MORSE,Mysore,Karnataka,India,HOME OFFICE,32135,25/11/2010,HIGH,TECHNOLOGY,OFFICE MACHINES,REGULAR AIR,27/11/2010
1575.14,0,37,160.68,7.12,0.67,MAGDELENE MORSE,Mysore,Karnataka,India,HOME OFFICE,32135,25/11/2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,27/11/2010
86.29,0.05,7,-14.03,6.97,0.35,MICHELLE HUTHWAITE,Mysore,Karnataka,India,HOME OFFICE,32195,25/11/2009,MEDIUM,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,28/11/2009
1753.75,0.07,46,215.11,9.2,0.65,DAVID PHILIPPE,Mysore,Karnataka,India,CONSUMER,32230,19/8/2012,HIGH,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,20/8/2012
580.56,0.1,42,163.63,2.99,0.39,NAT CARROLL,Mysore,Karnataka,India,HOME OFFICE,32451,24/3/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,25/3/2009
1507.16,0.02,50,724.14,1.99,0.4,DARREN BUDD,Mysore,Karnataka,India,CORPORATE,32642,29/3/2012,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,31/3/2012
371.95,0.08,49,-10.33,4.71,0.35,JAMES LANIER,Mysore,Karnataka,India,CORPORATE,32803,16/12/2011,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EXPRESS AIR,17/12/2011
96.07,0.06,22,-4.36,2.5,0.37,JAMES LANIER,Mysore,Karnataka,India,CORPORATE,32803,16/12/2011,MEDIUM,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,18/12/2011
251.75,0.07,31,22.46,1.99,0.52,ANNIE CYPRUS,Mumbai,Maharashtra,India,HOME OFFICE,26051,27/6/2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,28/6/2010
3460.5625,0.1,39,573.06,5.92,0.58,NOAH CHILDS,Mysore,Karnataka,India,HOME OFFICE,32834,27/8/2010,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,28/8/2010
7341.96,0,32,764.95,64.2,0.59,DUANE HUFFMAN,Mysore,Karnataka,India,CONSUMER,33219,10/12/2011,HIGH,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,11/12/2011
269.28,0.08,28,113.63,0.99,0.37,DUANE HUFFMAN,Mysore,Karnataka,India,SMALL BUSINESS,33477,19/10/2012,HIGH,OFFICE SUPPLIES,LABELS,REGULAR AIR,21/10/2012
38.56,0.07,20,-10.25,1.49,0.37,DAN LAWERA,Mysore,Karnataka,India,CORPORATE,34082,28/10/2011,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,29/10/2011
