Ship_id,Prod_id,Ord_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Customer_Name,City,State,Country,Customer_Segment,Order_ID.x,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Order_ID.y,Ship_Mode,Ship_Date
SHP_258,Prod_5,Ord_192,Cust_58,254.76,0.06,6,109.88,14.45,0.57,MICHELLE LONSDALE,Mumbai,Maharashtra,India,HOME OFFICE,31169,09-06-2011,LOW,FURNITURE,OFFICE FURNISHINGS,31169,REGULAR AIR,13-06-2011
SHP_2580,Prod_2,Ord_1879,Cust_666,12569.31,0.1,47,3160.63,23.19,0.59,KARL BROWN,Delhi,Delhi,India,CORPORATE,3654,02-06-2012,LOW,OFFICE SUPPLIES,APPLIANCES,3654,DELIVERY TRUCK,02-06-2012
SHP_2581,Prod_6,Ord_1880,Cust_667,177.95,0.09,27,-61.75,6,0.37,EVAN HENRY,Delhi,Delhi,India,CORPORATE,3680,09-12-2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,3680,REGULAR AIR,11-12-2012
SHP_2582,Prod_1,Ord_1881,Cust_669,381.6,0.1,2,-319.02,19.99,0.71,ALYSSA TATE,Delhi,Delhi,India,SMALL BUSINESS,4162,09-02-2012,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,4162,REGULAR AIR,13-02-2012
SHP_2583,Prod_8,Ord_1882,Cust_670,831.52,0.07,25,259.47,1.99,0.43,MICHAEL STEWART,Delhi,Delhi,India,SMALL BUSINESS,4896,21-08-2012,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,4896,REGULAR AIR,21-08-2012
SHP_2584,Prod_4,Ord_1882,Cust_670,1089.87,0.06,10,-124.51,5.99,0.56,MICHAEL STEWART,Delhi,Delhi,India,SMALL BUSINESS,4896,21-08-2012,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,4896,EXPRESS AIR,23-08-2012
SHP_2585,Prod_2,Ord_1883,Cust_663,1068.79,0.07,14,56.05,19.95,0.54,PAUL LUCAS,Delhi,Delhi,India,CORPORATE,4965,20-10-2010,LOW,OFFICE SUPPLIES,APPLIANCES,4965,REGULAR AIR,20-10-2010
SHP_2586,Prod_5,Ord_1884,Cust_671,2012.14,0.07,49,241.74,14.45,0.57,SHIRLEY JACKSON,Delhi,Delhi,India,CORPORATE,5830,24-03-2010,MEDIUM,FURNITURE,OFFICE FURNISHINGS,5830,REGULAR AIR,25-03-2010
SHP_2587,Prod_8,Ord_43,Cust_672,150.77,0.01,7,-72.23,4,0.68,BARRY WEIRICH,Delhi,Delhi,India,CORPORATE,6116,20-03-2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,6116,REGULAR AIR,20-03-2009
SHP_2588,Prod_3,Ord_1885,Cust_673,295.24,0.08,49,-279.93,8.49,0.39,NATALIE WEBBER,Delhi,Delhi,India,CORPORATE,6695,27-06-2012,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,6695,EXPRESS AIR,27-06-2012
SHP_2589,Prod_15,Ord_1886,Cust_674,481.27,0.02,4,-181.27,30,0.69,DAMALA KOTSONIS,Delhi,Delhi,India,CORPORATE,6885,19-06-2012,LOW,FURNITURE,CHAIRS & CHAIRMATS,6885,DELIVERY TRUCK,21-06-2012
SHP_259,Prod_15,Ord_193,Cust_99,6806.66,0,21,801.72,87.01,0.57,MICHELLE LONSDALE,Mumbai,Maharashtra,India,CORPORATE,31270,23-11-2012,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,31270,DELIVERY TRUCK,24-11-2012
SHP_2590,Prod_3,Ord_1887,Cust_675,226.81,0.05,16,-5.37,7.17,0.38,KAREN CARLISLE,Delhi,Delhi,India,CORPORATE,7458,04-04-2012,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,7458,REGULAR AIR,06-04-2012
SHP_2590,Prod_8,Ord_1887,Cust_1505,337.34,0.06,9,-69.84,1.99,0.54,KAREN CARLISLE,Trivandrum,Kerala,India,CORPORATE,7458,04-04-2012,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,7458,REGULAR AIR,06-04-2012
SHP_2591,Prod_8,Ord_1887,Cust_675,511.07,0.01,46,-165.74,6.5,0.64,KAREN CARLISLE,Delhi,Delhi,India,CORPORATE,7458,04-04-2012,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,7458,REGULAR AIR,05-04-2012
SHP_2592,Prod_6,Ord_1798,Cust_676,428.14,0.04,19,-6.04,11.54,0.39,NATALIE WEBBER,Delhi,Delhi,India,CONSUMER,8807,25-02-2010,LOW,OFFICE SUPPLIES,PAPER,8807,REGULAR AIR,27-02-2010
SHP_2593,Prod_4,Ord_1888,Cust_677,2318.2135,0.07,44,583.75,2.79,0.56,KATHERINE MURRAY,Delhi,Delhi,India,HOME OFFICE,9024,02-06-2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,9024,REGULAR AIR,02-06-2012
SHP_2594,Prod_8,Ord_1800,Cust_678,36.23,0.02,16,-24.87,1.99,0.55,HUNTER LOPEZ,Delhi,Delhi,India,CONSUMER,9602,10-11-2012,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,9602,REGULAR AIR,12-11-2012
SHP_2595,Prod_15,Ord_1889,Cust_679,5403.75,0.08,16,103.83,58.92,0.64,ERIC BARRETO,Delhi,Delhi,India,SMALL BUSINESS,9894,18-03-2009,HIGH,FURNITURE,CHAIRS & CHAIRMATS,9894,DELIVERY TRUCK,20-03-2009
SHP_2596,Prod_12,Ord_1890,Cust_880,251.05,0.1,36,118.79,0.49,0.38,FRED MCMATH,Pune,Maharashtra,India,SMALL BUSINESS,11011,13-05-2012,HIGH,OFFICE SUPPLIES,LABELS,11011,REGULAR AIR,14-05-2012
SHP_2596,Prod_9,Ord_1890,Cust_681,305.62,0.1,36,-129.86,8.29,0.38,FRED MCMATH,Delhi,Delhi,India,SMALL BUSINESS,11011,13-05-2012,HIGH,OFFICE SUPPLIES,ENVELOPES,11011,REGULAR AIR,14-05-2012
SHP_2597,Prod_13,Ord_1891,Cust_682,157.87,0,46,-115.8,3.97,0.56,BERENIKE KAMPE,Delhi,Delhi,India,CORPORATE,11271,18-10-2011,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,11271,REGULAR AIR,20-10-2011
SHP_2598,Prod_1,Ord_1892,Cust_683,1660.86,0.04,4,-164.59,11.37,0.57,DEAN PERCER,Delhi,Delhi,India,HOME OFFICE,12005,24-06-2012,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,12005,REGULAR AIR,26-06-2012
SHP_2599,Prod_3,Ord_1893,Cust_684,9062.44,0.05,22,3858.28,19.99,0.35,MUHAMMED LEE,Delhi,Delhi,India,CONSUMER,13284,12-08-2012,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,13284,REGULAR AIR,13-08-2012
SHP_2599,Prod_3,Ord_1893,Cust_684,1662.57,0.1,49,674.99,2.99,0.35,MUHAMMED LEE,Delhi,Delhi,India,CONSUMER,13284,12-08-2012,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,13284,REGULAR AIR,13-08-2012
SHP_26,Prod_14,Ord_19,Cust_14,12028.23,0.01,25,-547.61,49,0.38,CARL LUDWIG,Kolkatta,West Bengal,India,CORPORATE,1761,23-12-2010,HIGH,TECHNOLOGY,COPIERS AND FAX,1761,DELIVERY TRUCK,25-12-2010
SHP_260,Prod_15,Ord_193,Cust_99,891.61,0.1,3,-328.36,48.8,0.56,MICHELLE LONSDALE,Mumbai,Maharashtra,India,CORPORATE,31270,23-11-2012,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,31270,DELIVERY TRUCK,25-11-2012
SHP_2600,Prod_1,Ord_1894,Cust_685,173.33,0.09,3,-121.39,19.99,0.81,NOEL STAAVOS,Delhi,Delhi,India,HOME OFFICE,13476,16-10-2010,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,13476,REGULAR AIR,17-10-2010
SHP_2601,Prod_4,Ord_1895,Cust_686,2433.55,0.05,23,355.93,8.08,0.57,BOBBY TRAFTON,Delhi,Delhi,India,SMALL BUSINESS,14182,22-06-2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,14182,REGULAR AIR,27-06-2009
SHP_2602,Prod_3,Ord_1896,Cust_688,78.44,0.09,14,11.02,1.49,0.39,KARL BROWN,Delhi,Delhi,India,HOME OFFICE,14528,15-06-2009,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,14528,REGULAR AIR,17-06-2009
SHP_2603,Prod_9,Ord_1897,Cust_689,229.43,0.08,28,61.09,2.5,0.38,ERICA HERNANDEZ,Delhi,Delhi,India,SMALL BUSINESS,15009,21-12-2011,NOT SPECIFIED,OFFICE SUPPLIES,ENVELOPES,15009,EXPRESS AIR,22-12-2011
SHP_2604,Prod_7,Ord_1898,Cust_690,123.13,0.05,36,20.57,1.35,0.4,TONY MOLINARI,Delhi,Delhi,India,CORPORATE,15619,28-06-2011,LOW,OFFICE SUPPLIES,RUBBER BANDS,15619,EXPRESS AIR,02-07-2011
SHP_2605,Prod_4,Ord_1899,Cust_691,2172.515,0.06,15,32.75,8.99,0.57,ELIZABETH MOFFITT,Delhi,Delhi,India,CONSUMER,15971,14-08-2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,15971,REGULAR AIR,15-08-2009
SHP_2606,Prod_1,Ord_1900,Cust_692,2160.27,0.09,28,-818.32,35,0.81,HAROLD DAHLEN,Delhi,Delhi,India,CORPORATE,16036,05-01-2012,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,16036,REGULAR AIR,06-01-2012
SHP_2606,Prod_4,Ord_1900,Cust_887,1319.421,0.07,10,-268.87,8.08,0.6,HAROLD DAHLEN,Pune,Maharashtra,India,CORPORATE,16036,05-01-2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,16036,REGULAR AIR,06-01-2012
SHP_2606,Prod_1,Ord_1900,Cust_887,550.93,0.1,33,-141.6,9.47,0.59,HAROLD DAHLEN,Pune,Maharashtra,India,CORPORATE,16036,05-01-2012,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,16036,REGULAR AIR,06-01-2012
SHP_2607,Prod_13,Ord_1901,Cust_693,134.42,0.05,46,9.34,1.01,0.55,DAVID FLASHING,Delhi,Delhi,India,HOME OFFICE,16452,23-08-2012,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,16452,REGULAR AIR,24-08-2012
SHP_2608,Prod_3,Ord_1902,Cust_682,149.7,0.05,26,-132.63,7.78,0.37,BERENIKE KAMPE,Delhi,Delhi,India,CORPORATE,17408,27-05-2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,17408,EXPRESS AIR,29-05-2009
SHP_2609,Prod_4,Ord_1903,Cust_685,284.6735,0.04,5,-247.24,8.99,0.56,NOEL STAAVOS,Delhi,Delhi,India,HOME OFFICE,17410,01-09-2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,17410,EXPRESS AIR,06-09-2010
SHP_261,Prod_8,Ord_193,Cust_99,165.04,0.03,5,-112.44,8.65,0.74,MICHELLE LONSDALE,Mumbai,Maharashtra,India,CORPORATE,31270,23-11-2012,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,31270,REGULAR AIR,25-11-2012
SHP_2610,Prod_2,Ord_1904,Cust_695,751.71,0.09,6,50.83,0.99,0.55,DEANRA ENO,Delhi,Delhi,India,CORPORATE,18849,05-08-2012,HIGH,OFFICE SUPPLIES,APPLIANCES,18849,REGULAR AIR,05-08-2012
SHP_2610,Prod_9,Ord_1904,Cust_1526,471.87,0.05,43,52.27,5.25,0.36,DEANRA ENO,Trivandrum,Kerala,India,CORPORATE,18849,05-08-2012,HIGH,OFFICE SUPPLIES,ENVELOPES,18849,REGULAR AIR,05-08-2012
SHP_2611,Prod_8,Ord_1905,Cust_681,1631.04,0,48,665.63,1.99,0.45,FRED MCMATH,Delhi,Delhi,India,SMALL BUSINESS,19174,16-07-2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,19174,REGULAR AIR,18-07-2010
SHP_2611,Prod_4,Ord_1905,Cust_681,5311.973,0.02,35,1142.08,13.99,0.57,FRED MCMATH,Delhi,Delhi,India,SMALL BUSINESS,19174,16-07-2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,19174,REGULAR AIR,18-07-2010
SHP_2611,Prod_3,Ord_1905,Cust_681,214.62,0.05,49,-151.42,5.41,0.35,FRED MCMATH,Delhi,Delhi,India,SMALL BUSINESS,19174,16-07-2010,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,19174,REGULAR AIR,18-07-2010
SHP_2612,Prod_4,Ord_1905,Cust_681,1061.905,0.06,19,152.75,2.5,0.56,FRED MCMATH,Delhi,Delhi,India,SMALL BUSINESS,19174,16-07-2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,19174,REGULAR AIR,17-07-2010
SHP_2613,Prod_17,Ord_1906,Cust_696,183.32,0.04,11,-61.1,9.4,0.49,CHUCK SACHS,Delhi,Delhi,India,CONSUMER,20098,08-12-2011,MEDIUM,TECHNOLOGY,OFFICE MACHINES,20098,REGULAR AIR,10-12-2011
SHP_2614,Prod_6,Ord_1907,Cust_697,98.66,0.1,5,-19.52,9.03,0.37,CHRIS CORTES,Delhi,Delhi,India,CONSUMER,20711,19-01-2009,CRITICAL,OFFICE SUPPLIES,PAPER,20711,REGULAR AIR,21-01-2009
SHP_2615,Prod_13,Ord_1908,Cust_698,123.26,0.02,38,-4.73,1.86,0.41,RAYMOND FAIR,Delhi,Delhi,India,SMALL BUSINESS,20932,29-07-2012,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,20932,REGULAR AIR,31-07-2012
SHP_2616,Prod_5,Ord_1909,Cust_696,1060.34,0.04,42,-174.94,15.68,0.62,CHUCK SACHS,Delhi,Delhi,India,CONSUMER,21319,29-04-2010,MEDIUM,FURNITURE,OFFICE FURNISHINGS,21319,DELIVERY TRUCK,30-04-2010
SHP_2616,Prod_14,Ord_1909,Cust_696,2361.1,0.01,5,-1042.71,49,0.38,CHUCK SACHS,Delhi,Delhi,India,CONSUMER,21319,29-04-2010,MEDIUM,TECHNOLOGY,COPIERS AND FAX,21319,DELIVERY TRUCK,30-04-2010
SHP_2617,Prod_5,Ord_1910,Cust_699,2011.46,0.01,48,171.07,8.66,0.76,BOBBY TRAFTON,Delhi,Delhi,India,CORPORATE,21344,09-12-2012,LOW,FURNITURE,OFFICE FURNISHINGS,21344,REGULAR AIR,16-12-2012
SHP_2618,Prod_13,Ord_1911,Cust_700,87.32,0.08,31,-1.18,0.96,0.58,MARK PACKER,Delhi,Delhi,India,SMALL BUSINESS,21538,27-07-2009,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,21538,REGULAR AIR,29-07-2009
SHP_2619,Prod_8,Ord_1912,Cust_679,77.55,0,33,-37.2,1.99,0.55,ERIC BARRETO,Delhi,Delhi,India,SMALL BUSINESS,21574,15-01-2010,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,21574,REGULAR AIR,16-01-2010
SHP_262,Prod_1,Ord_194,Cust_67,789.01,0.07,2,-539.59,11.37,0.57,BETH THOMPSON,Mumbai,Maharashtra,India,CORPORATE,31364,01-05-2009,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,31364,REGULAR AIR,01-05-2009
SHP_2620,Prod_6,Ord_1913,Cust_685,329.91,0.04,50,-279.93,9.54,0.37,NOEL STAAVOS,Delhi,Delhi,India,HOME OFFICE,22242,15-06-2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,22242,REGULAR AIR,17-06-2009
SHP_2621,Prod_16,Ord_1817,Cust_662,577.95,0.07,39,-86.43,7.42,0.56,JAY FINE,Delhi,Delhi,India,CONSUMER,23078,15-09-2011,MEDIUM,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",23078,REGULAR AIR,17-09-2011
SHP_2621,Prod_6,Ord_1817,Cust_662,342.27,0.09,8,-17.68,19.99,0.36,JAY FINE,Delhi,Delhi,India,CONSUMER,23078,15-09-2011,MEDIUM,OFFICE SUPPLIES,PAPER,23078,REGULAR AIR,17-09-2011
SHP_2622,Prod_17,Ord_1914,Cust_701,794.58,0.09,1,-1748.34,55.3,0.4,ANN BLUME,Delhi,Delhi,India,SMALL BUSINESS,23271,03-11-2010,HIGH,TECHNOLOGY,OFFICE MACHINES,23271,DELIVERY TRUCK,04-11-2010
SHP_2623,Prod_6,Ord_1915,Cust_702,980.95,0.02,41,234.68,8.18,0.39,ALAN SHONELY,Delhi,Delhi,India,SMALL BUSINESS,23428,28-10-2012,HIGH,OFFICE SUPPLIES,PAPER,23428,REGULAR AIR,30-10-2012
SHP_2624,Prod_5,Ord_1818,Cust_703,285.91,0.02,45,-104.99,5.22,0.6,NORA PAIGE,Delhi,Delhi,India,SMALL BUSINESS,23619,21-12-2012,MEDIUM,FURNITURE,OFFICE FURNISHINGS,23619,REGULAR AIR,23-12-2012
SHP_2625,Prod_4,Ord_1818,Cust_703,2611.8035,0.06,48,644.81,5.92,0.55,NORA PAIGE,Delhi,Delhi,India,SMALL BUSINESS,23619,21-12-2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,23619,REGULAR AIR,24-12-2012
SHP_2626,Prod_3,Ord_395,Cust_704,128.25,0.07,30,-95.31,5.26,0.38,FRANK ATKINSON,Delhi,Delhi,India,CORPORATE,24067,22-08-2012,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,24067,EXPRESS AIR,24-08-2012
SHP_2627,Prod_3,Ord_1916,Cust_705,141.27,0.08,6,28.14,2.99,0.37,KATRINA WILLMAN,Delhi,Delhi,India,CONSUMER,25092,01-12-2010,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,25092,EXPRESS AIR,03-12-2010
SHP_2628,Prod_13,Ord_1916,Cust_1070,242.8,0.07,42,95.91,1,0.38,KATRINA WILLMAN,Mysore,Karnataka,India,CONSUMER,25092,01-12-2010,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,25092,REGULAR AIR,03-12-2010
SHP_2628,Prod_7,Ord_1916,Cust_705,16.02,0.09,9,-2.82,0.75,0.52,KATRINA WILLMAN,Delhi,Delhi,India,CONSUMER,25092,01-12-2010,HIGH,OFFICE SUPPLIES,RUBBER BANDS,25092,REGULAR AIR,03-12-2010
SHP_2629,Prod_13,Ord_1917,Cust_661,202.64,0.03,47,28.75,1.17,0.57,STEFANIA PERRINO,Delhi,Delhi,India,CORPORATE,25280,21-05-2011,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,25280,REGULAR AIR,22-05-2011
SHP_263,Prod_5,Ord_195,Cust_106,97.57,0.04,4,-27.31,14.87,0.57,CINDY SCHNELLING,Mumbai,Maharashtra,India,CORPORATE,31393,11-05-2012,CRITICAL,FURNITURE,OFFICE FURNISHINGS,31393,REGULAR AIR,12-05-2012
SHP_2630,Prod_1,Ord_1918,Cust_678,5072.34,0.06,36,369.46,19.99,0.73,HUNTER LOPEZ,Delhi,Delhi,India,CONSUMER,25666,02-09-2012,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,25666,REGULAR AIR,03-09-2012
SHP_2631,Prod_12,Ord_1919,Cust_701,45.63,0.02,12,15.42,0.5,0.38,ANN BLUME,Delhi,Delhi,India,SMALL BUSINESS,25669,16-01-2011,CRITICAL,OFFICE SUPPLIES,LABELS,25669,REGULAR AIR,16-01-2011
SHP_2632,Prod_5,Ord_1920,Cust_706,3685.38,0,21,1040.62,13.99,0.75,JANET MARTIN,Delhi,Delhi,India,CORPORATE,26276,12-09-2010,LOW,FURNITURE,OFFICE FURNISHINGS,26276,EXPRESS AIR,19-09-2010
SHP_2633,Prod_8,Ord_1921,Cust_685,1090.11,0.08,21,55.87,5.5,0.62,NOEL STAAVOS,Delhi,Delhi,India,HOME OFFICE,26912,27-04-2012,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,26912,REGULAR AIR,06-05-2012
SHP_2634,Prod_4,Ord_1922,Cust_669,60.5625,0.02,2,-165.54,1.1,0.55,ALYSSA TATE,Delhi,Delhi,India,SMALL BUSINESS,27137,31-12-2011,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,27137,REGULAR AIR,02-01-2012
SHP_2635,Prod_9,Ord_1923,Cust_666,67.47,0.03,23,-100.6,6.35,0.36,KARL BROWN,Delhi,Delhi,India,CORPORATE,27335,06-11-2010,LOW,OFFICE SUPPLIES,ENVELOPES,27335,REGULAR AIR,06-11-2010
SHP_2636,Prod_5,Ord_1924,Cust_707,315.27,0.08,3,278.6,13.99,0.65,ANTHONY GARVERICK,Delhi,Delhi,India,SMALL BUSINESS,27430,31-01-2011,HIGH,FURNITURE,OFFICE FURNISHINGS,27430,REGULAR AIR,01-02-2011
SHP_2636,Prod_13,Ord_1924,Cust_858,82.64,0.1,12,0.35,2.35,0.47,ANTHONY GARVERICK,Pune,Maharashtra,India,SMALL BUSINESS,27430,31-01-2011,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,27430,REGULAR AIR,01-02-2011
SHP_2637,Prod_6,Ord_1925,Cust_708,465.9,0.05,38,79.34,4.86,0.38,AARON HAWKINS,Delhi,Delhi,India,HOME OFFICE,27559,30-10-2011,HIGH,OFFICE SUPPLIES,PAPER,27559,REGULAR AIR,31-10-2011
SHP_2638,Prod_5,Ord_1926,Cust_700,742.05,0.05,50,-337.98,13.56,0.58,MARK PACKER,Delhi,Delhi,India,SMALL BUSINESS,29797,26-06-2010,HIGH,FURNITURE,OFFICE FURNISHINGS,29797,REGULAR AIR,28-06-2010
SHP_2639,Prod_17,Ord_1825,Cust_709,10253.75,0.1,28,3256.81,48.26,0.36,GIULIETTA DORTCH,Delhi,Delhi,India,CONSUMER,30023,15-10-2010,LOW,TECHNOLOGY,OFFICE MACHINES,30023,DELIVERY TRUCK,17-10-2010
SHP_264,Prod_16,Ord_195,Cust_106,110.32,0.09,31,-32.65,1.32,0.83,CINDY SCHNELLING,Mumbai,Maharashtra,India,CORPORATE,31393,11-05-2012,CRITICAL,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",31393,REGULAR AIR,13-05-2012
SHP_2640,Prod_2,Ord_1927,Cust_710,3186.77,0.09,42,455.42,19.95,0.54,CARLOS MEADOR,Delhi,Delhi,India,CORPORATE,31682,09-03-2010,LOW,OFFICE SUPPLIES,APPLIANCES,31682,REGULAR AIR,18-03-2010
SHP_2641,Prod_2,Ord_1827,Cust_674,3645.12,0.04,36,807.29,15.66,0.57,DAMALA KOTSONIS,Delhi,Delhi,India,CORPORATE,31845,22-10-2012,LOW,OFFICE SUPPLIES,APPLIANCES,31845,DELIVERY TRUCK,22-10-2012
SHP_2642,Prod_8,Ord_1928,Cust_711,934.07,0.07,23,-7.5,10.25,0.55,DAVE POIRIER,Delhi,Delhi,India,SMALL BUSINESS,32389,31-10-2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,32389,REGULAR AIR,02-11-2010
SHP_2643,Prod_8,Ord_1929,Cust_712,175.08,0.07,35,-168.72,5.14,0.79,CHRISTY BRITTAIN,Delhi,Delhi,India,CONSUMER,32420,29-07-2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,32420,REGULAR AIR,31-07-2009
SHP_2644,Prod_1,Ord_1930,Cust_713,290.07,0.07,18,-114.2,7.04,0.81,TROY STAEBEL,Delhi,Delhi,India,SMALL BUSINESS,33699,26-07-2009,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,33699,REGULAR AIR,02-08-2009
SHP_2645,Prod_6,Ord_1930,Cust_713,196.81,0.06,31,70.39,1.34,0.36,TROY STAEBEL,Delhi,Delhi,India,SMALL BUSINESS,33699,26-07-2009,LOW,OFFICE SUPPLIES,PAPER,33699,REGULAR AIR,31-07-2009
SHP_2646,Prod_17,Ord_1931,Cust_714,4531.34,0.08,20,653.68,14.7,0.57,BRADLEY DRUCKER,Delhi,Delhi,India,SMALL BUSINESS,33797,11-01-2009,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,33797,DELIVERY TRUCK,11-01-2009
SHP_2647,Prod_5,Ord_1931,Cust_714,574.5,0.02,44,-449.04,14.37,0.73,BRADLEY DRUCKER,Delhi,Delhi,India,SMALL BUSINESS,33797,11-01-2009,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,33797,REGULAR AIR,12-01-2009
SHP_2647,Prod_2,Ord_1931,Cust_714,262.94,0.06,18,-22.37,6.75,0.52,BRADLEY DRUCKER,Delhi,Delhi,India,SMALL BUSINESS,33797,11-01-2009,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,33797,REGULAR AIR,12-01-2009
SHP_2648,Prod_4,Ord_1932,Cust_715,462.366,0.1,27,-120.05,3.3,0.81,MARK HABERLIN,Delhi,Delhi,India,SMALL BUSINESS,33958,02-02-2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,33958,REGULAR AIR,04-02-2011
SHP_2648,Prod_13,Ord_1932,Cust_715,336.48,0.09,14,5.56,5.37,0.56,MARK HABERLIN,Delhi,Delhi,India,SMALL BUSINESS,33958,02-02-2011,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,33958,REGULAR AIR,04-02-2011
SHP_2649,Prod_1,Ord_1933,Cust_707,69.57,0.05,8,-36.06,6.5,0.59,ANTHONY GARVERICK,Delhi,Delhi,India,SMALL BUSINESS,36454,18-02-2011,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,36454,REGULAR AIR,21-02-2011
SHP_265,Prod_2,Ord_196,Cust_75,321.68,0.04,26,-12.25,4.98,0.58,NICOLE HANSEN,Mumbai,Maharashtra,India,SMALL BUSINESS,31492,15-10-2010,CRITICAL,OFFICE SUPPLIES,APPLIANCES,31492,REGULAR AIR,17-10-2010
SHP_2650,Prod_6,Ord_1934,Cust_716,45.73,0,8,-23.29,5.49,0.38,BRAD THOMAS,Delhi,Delhi,India,HOME OFFICE,36609,14-05-2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,36609,REGULAR AIR,16-05-2009
SHP_2651,Prod_2,Ord_1935,Cust_680,58.44,0.05,4,-7.04,4.5,0.59,BARRY FRANZ,Delhi,Delhi,India,CORPORATE,36800,10-09-2010,HIGH,OFFICE SUPPLIES,APPLIANCES,36800,EXPRESS AIR,11-09-2010
SHP_2652,Prod_4,Ord_1835,Cust_905,2052.2655,0.04,22,371.4,2.5,0.57,BRAD THOMAS,Pune,Maharashtra,India,CORPORATE,37287,01-11-2012,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,37287,REGULAR AIR,05-11-2012
SHP_2652,Prod_5,Ord_1835,Cust_717,122.41,0.09,18,2.37,4.95,0.37,BRAD THOMAS,Delhi,Delhi,India,CORPORATE,37287,01-11-2012,LOW,FURNITURE,OFFICE FURNISHINGS,37287,REGULAR AIR,05-11-2012
SHP_2653,Prod_2,Ord_1936,Cust_700,2869.44,0.08,50,840.55,3.99,0.57,MARK PACKER,Delhi,Delhi,India,SMALL BUSINESS,37443,15-04-2010,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,37443,REGULAR AIR,15-04-2010
